timestamp,open,high,low,close,volume,close_time,quote_asset_volume,trades,taker_base_vol,taker_quote_vol,ignore
2023-08-31,0.26550000,0.26670000,0.24920000,0.25540000,92935093.30000000,1693526399999,24018199.28843000,64650,45184450.10000000,11685613.30378000,0
2023-09-01,0.25540000,0.25880000,0.25140000,0.25510000,62605625.40000000,1693612799999,16013531.75064000,42796,32042429.30000000,8199016.75672000,0
2023-09-02,0.25510000,0.25740000,0.25360000,0.25620000,21898057.00000000,1693699199999,5596043.26218000,21070,10507979.00000000,2685461.65830000,0
2023-09-03,0.25620000,0.25690000,0.25310000,0.25590000,33024398.40000000,1693785599999,8425678.41382000,23409,14554328.40000000,3713699.89273000,0
2023-09-04,0.25590000,0.26000000,0.25320000,0.25610000,40657488.50000000,1693871999999,10432481.96371000,30101,19161325.00000000,4919995.46091000,0
2023-09-05,0.25620000,0.25890000,0.25380000,0.25780000,40887843.70000000,1693958399999,10497858.92966000,29266,19477170.50000000,5002147.34347000,0
2023-09-06,0.25780000,0.26120000,0.25210000,0.25770000,57656386.60000000,1694044799999,14806129.79332000,39542,25680147.70000000,6595906.71178000,0
2023-09-07,0.25770000,0.25960000,0.25310000,0.25790000,63998483.80000000,1694131199999,16414029.98472000,39842,30372190.80000000,7796209.29309000,0
2023-09-08,0.25800000,0.25970000,0.25270000,0.25440000,54595507.40000000,1694217599999,13963617.69582000,35008,27175137.30000000,6949464.09530000,0
2023-09-09,0.25440000,0.25580000,0.25310000,0.25330000,18121235.90000000,1694303999999,4609124.98235000,16936,9429973.10000000,2398910.14961000,0
2023-09-10,0.25340000,0.25340000,0.24230000,0.24900000,82463546.60000000,1694390399999,20482461.46399000,54314,38698381.10000000,9612733.22617000,0
2023-09-11,0.24910000,0.24960000,0.23670000,0.24210000,74448945.40000000,1694476799999,18098504.68666000,57823,34927172.80000000,8491532.31870000,0
2023-09-12,0.24210000,0.25270000,0.24080000,0.24550000,55963149.90000000,1694563199999,13842656.21427000,49352,27476476.40000000,6798183.64173000,0
2023-09-13,0.24550000,0.25000000,0.24340000,0.24870000,42074899.20000000,1694649599999,10407448.26797000,34288,20122347.30000000,4977453.20013000,0
2023-09-14,0.24870000,0.25270000,0.24650000,0.25130000,49307776.80000000,1694735999999,12314791.29239000,38819,25401554.60000000,6347064.29386000,0
2023-09-15,0.25140000,0.25520000,0.24510000,0.25050000,68762333.20000000,1694822399999,17149210.20891000,46161,29922226.10000000,7472822.33655000,0
2023-09-16,0.25060000,0.25390000,0.24830000,0.25030000,34777177.10000000,1694908799999,8720799.46446000,29033,16810976.80000000,4216830.64028000,0
2023-09-17,0.25030000,0.25130000,0.24430000,0.24710000,42170651.70000000,1694995199999,10457169.10623000,32799,20135208.40000000,4993024.17704000,0
2023-09-18,0.24710000,0.25600000,0.24410000,0.25160000,71770689.60000000,1695081599999,18069147.73772000,45745,35265070.10000000,8878151.32693000,0
2023-09-19,0.25150000,0.25800000,0.25060000,0.25480000,52966563.70000000,1695167999999,13501381.82770000,35630,27116370.20000000,6913978.73850000,0
2023-09-20,0.25480000,0.25650000,0.25000000,0.25170000,53146080.00000000,1695254399999,13452748.54193000,40705,23594182.30000000,5969271.72233000,0
2023-09-21,0.25170000,0.25310000,0.24480000,0.24490000,58361302.00000000,1695340799999,14500250.88454000,43612,25202813.10000000,6257497.69512000,0
2023-09-22,0.24500000,0.24650000,0.24270000,0.24490000,73938896.40000000,1695427199999,18094000.44369000,49763,37479364.30000000,9172649.91307000,0
2023-09-23,0.24500000,0.24680000,0.24360000,0.24610000,25631020.40000000,1695513599999,6290454.80152000,20061,14261836.50000000,3500471.79773000,0
2023-09-24,0.24600000,0.24630000,0.24160000,0.24270000,27611468.80000000,1695599999999,6758618.41213000,21445,13291126.90000000,3254863.50707000,0
2023-09-25,0.24280000,0.24630000,0.24040000,0.24590000,39187490.90000000,1695686399999,9575587.39552000,30114,19094896.40000000,4668361.25982000,0
2023-09-26,0.24590000,0.24790000,0.24300000,0.24550000,28346745.00000000,1695772799999,6961328.44214000,25124,13844972.60000000,3401474.69285000,0
2023-09-27,0.24550000,0.24840000,0.24260000,0.24460000,39114830.20000000,1695859199999,9594038.75778000,30558,18570094.90000000,4557129.26073000,0
2023-09-28,0.24470000,0.25080000,0.24330000,0.24890000,49669473.60000000,1695945599999,12293501.96632000,34943,21915221.30000000,5426427.48631000,0
2023-09-29,0.24900000,0.25590000,0.24760000,0.24940000,88297074.20000000,1696031999999,22192737.02842000,62207,34053969.00000000,8573247.51912000,0
2023-09-30,0.24940000,0.25480000,0.24890000,0.25400000,41541821.30000000,1696118399999,10454836.12506000,32997,20903212.50000000,5260700.54476000,0
2023-10-01,0.25400000,0.26790000,0.25370000,0.26590000,78880890.40000000,1696204799999,20563304.53711000,64885,38593837.90000000,10058386.02842000,0
2023-10-02,0.26590000,0.26960000,0.25740000,0.25910000,91440764.30000000,1696291199999,24190910.38458000,70407,43444399.00000000,11499737.50834000,0
2023-10-03,0.25910000,0.26460000,0.25740000,0.26100000,58464738.70000000,1696377599999,15284375.81340000,51790,28969488.60000000,7575218.73135000,0
2023-10-04,0.26090000,0.26140000,0.25250000,0.25890000,63613390.50000000,1696463999999,16318546.84632000,52637,30894183.60000000,7926008.56825000,0
2023-10-05,0.25900000,0.26400000,0.25660000,0.26020000,49552668.70000000,1696550399999,12901773.38456000,45600,24154349.00000000,6289695.61002000,0
2023-10-06,0.26030000,0.26700000,0.26020000,0.26460000,43655463.60000000,1696636799999,11506617.84096000,40151,21649060.80000000,5706006.67176000,0
2023-10-07,0.26460000,0.26570000,0.25630000,0.25870000,52025210.80000000,1696723199999,13517018.63280000,41096,23236777.20000000,6038520.94889000,0
2023-10-08,0.25880000,0.25910000,0.25530000,0.25630000,26666220.20000000,1696809599999,6852075.52164000,23739,12427211.90000000,3194431.78761000,0
2023-10-09,0.25640000,0.25860000,0.24880000,0.25130000,75592665.20000000,1696895999999,19027305.90922000,52712,28448163.90000000,7173591.89021000,0
2023-10-10,0.25130000,0.25380000,0.24660000,0.24900000,64320917.10000000,1696982399999,16077434.49150000,40361,25711838.60000000,6435399.82110000,0
2023-10-11,0.24910000,0.24960000,0.24470000,0.24810000,78623427.50000000,1697068799999,19437708.60217000,45950,39328390.90000000,9725206.03665000,0
2023-10-12,0.24810000,0.24820000,0.24220000,0.24600000,35000900.00000000,1697155199999,8577259.54330000,27555,16795962.50000000,4116259.95653000,0
2023-10-13,0.24610000,0.24980000,0.24490000,0.24580000,35522662.00000000,1697241599999,8767684.43884000,25660,17656949.50000000,4357907.39268000,0
2023-10-14,0.24590000,0.24780000,0.24490000,0.24700000,19550143.80000000,1697327999999,4819071.22241000,16361,9308562.00000000,2295067.43314000,0
2023-10-15,0.24700000,0.24840000,0.24540000,0.24730000,23294593.00000000,1697414399999,5754167.47415000,19308,11773050.10000000,2908243.30603000,0
2023-10-16,0.24740000,0.26000000,0.24720000,0.25130000,89063648.90000000,1697500799999,22544236.00118000,57940,45546679.60000000,11530900.16049000,0
2023-10-17,0.25140000,0.25190000,0.24460000,0.24630000,44841890.90000000,1697587199999,11130766.65380000,34681,21243612.60000000,5275710.65686000,0
2023-10-18,0.24640000,0.24830000,0.24220000,0.24300000,35611192.00000000,1697673599999,8739210.47599000,27613,17211936.40000000,4226503.86677000,0
2023-10-19,0.24300000,0.24700000,0.23940000,0.24690000,47562468.30000000,1697759999999,11567426.00380000,35846,24055650.50000000,5852506.49081000,0
2023-10-20,0.24700000,0.25320000,0.24540000,0.25120000,68958714.10000000,1697846399999,17244263.60553000,47037,34592780.50000000,8652667.97187000,0
2023-10-21,0.25130000,0.26280000,0.24950000,0.25860000,74687552.00000000,1697932799999,19151225.93565000,50518,35898791.70000000,9213317.21533000,0
2023-10-22,0.25870000,0.26440000,0.25530000,0.26390000,59063453.10000000,1698019199999,15331212.63791000,51730,29161991.10000000,7573290.36093000,0
2023-10-23,0.26400000,0.28130000,0.26160000,0.28070000,138213642.70000000,1698105599999,37265646.16111000,120605,70366226.50000000,18984033.00365000,0
2023-10-24,0.28080000,0.29390000,0.27330000,0.27920000,171131052.90000000,1698191999999,48362853.90133000,163521,83544693.10000000,23623335.67693000,0
2023-10-25,0.27930000,0.29000000,0.27620000,0.28080000,100707132.00000000,1698278399999,28401732.32853000,96877,45044088.20000000,12708958.71080000,0
2023-10-26,0.28090000,0.29800000,0.28000000,0.28720000,126349394.60000000,1698364799999,36497978.93554000,136549,59179552.70000000,17125991.07904000,0
2023-10-27,0.28710000,0.29260000,0.28060000,0.28930000,59005757.20000000,1698451199999,16908770.42920000,81718,28805597.70000000,8257793.19093000,0
2023-10-28,0.28930000,0.29750000,0.28870000,0.29090000,43195418.60000000,1698537599999,12659989.33204000,51041,20693834.70000000,6067853.06377000,0
2023-10-29,0.29090000,0.29860000,0.28810000,0.29540000,45363693.50000000,1698623999999,13386457.51760000,53491,22403974.80000000,6615169.75489000,0
2023-10-30,0.29550000,0.30310000,0.29200000,0.30310000,88760107.70000000,1698710399999,26501988.39817000,79257,46299852.30000000,13849226.03382000,0
2023-10-31,0.30310000,0.30460000,0.28450000,0.29300000,115945883.20000000,1698796799999,34276010.96131000,111078,57695855.70000000,17075116.66761000,0
2023-11-01,0.29290000,0.30870000,0.28390000,0.30710000,144162060.80000000,1698883199999,42526447.21252000,128657,76637492.30000000,22680310.29057000,0
2023-11-02,0.30720000,0.32950000,0.29810000,0.32300000,201974366.40000000,1698969599999,63495342.42994000,224308,102278074.40000000,32192842.89675000,0
2023-11-03,0.32310000,0.32960000,0.31140000,0.32920000,134180972.40000000,1699055999999,42962238.33213000,154830,63894286.60000000,20472541.55951000,0
2023-11-04,0.32910000,0.33060000,0.32080000,0.32780000,63442713.40000000,1699142399999,20667223.71310000,71145,31726222.50000000,10338379.15125000,0
2023-11-05,0.32780000,0.35000000,0.32600000,0.34190000,130046711.30000000,1699228799999,44191001.23457000,140001,65054968.20000000,22117037.54585000,0
2023-11-06,0.34190000,0.37570000,0.33730000,0.36240000,179872075.70000000,1699315199999,64189613.67770000,183270,88384165.60000000,31530236.43104000,0
2023-11-07,0.36240000,0.36550000,0.33350000,0.35120000,204897945.90000000,1699401599999,71696678.81331000,184385,95291505.60000000,33343931.33135000,0
2023-11-08,0.35120000,0.36030000,0.34860000,0.35770000,113764823.70000000,1699487999999,40448414.89914000,107540,57957906.70000000,20609771.55938000,0
2023-11-09,0.35770000,0.38640000,0.34170000,0.36840000,275776697.40000000,1699574399999,101472915.16402000,309863,137190152.90000000,50487780.28698000,0
2023-11-10,0.36850000,0.38860000,0.36260000,0.38590000,191392833.40000000,1699660799999,71607868.43580000,232056,97973215.20000000,36656453.43417000,0
2023-11-11,0.38600000,0.39510000,0.36940000,0.38440000,197565105.70000000,1699747199999,75793640.55903000,231932,97830263.90000000,37540207.08502000,0
2023-11-12,0.38440000,0.39140000,0.37050000,0.38340000,131765655.60000000,1699833599999,50376128.91699000,148430,66107343.80000000,25276787.90235000,0
2023-11-13,0.38350000,0.38850000,0.35290000,0.35680000,173268736.20000000,1699919999999,64114557.64853000,207312,84875436.80000000,31395999.79551000,0
2023-11-14,0.35680000,0.37190000,0.34000000,0.35790000,162292352.20000000,1700006399999,58129604.08352000,200881,78665102.60000000,28185764.61037000,0
2023-11-15,0.35790000,0.37940000,0.35340000,0.37880000,127946698.00000000,1700092799999,47114589.61189000,150521,62156978.40000000,22891923.79476000,0
2023-11-16,0.37870000,0.40950000,0.35850000,0.37060000,307196631.10000000,1700179199999,118437307.09425000,374557,154013471.20000000,59409864.22082000,0
2023-11-17,0.37070000,0.37830000,0.35270000,0.36710000,142430049.90000000,1700265599999,52290392.26441000,167500,69840761.20000000,25650875.35134000,0
2023-11-18,0.36710000,0.37770000,0.34880000,0.37720000,112215311.80000000,1700351999999,40864280.09910000,122169,58684951.00000000,21381959.62146000,0
2023-11-19,0.37710000,0.38570000,0.36870000,0.38400000,101902781.30000000,1700438399999,38387971.20180000,108833,49483335.70000000,18653240.85579000,0
2023-11-20,0.38400000,0.39940000,0.37800000,0.38040000,132991378.70000000,1700524799999,51637254.31026000,144441,65288954.00000000,25364964.62052000,0
2023-11-21,0.38030000,0.38990000,0.35510000,0.35660000,169158003.70000000,1700611199999,63056688.07199000,198812,81315112.30000000,30337214.59499000,0
2023-11-22,0.35660000,0.38740000,0.35530000,0.38050000,93647895.70000000,1700697599999,34925607.49804000,107286,47385317.50000000,17681418.60026000,0
2023-11-23,0.38050000,0.38740000,0.37600000,0.38730000,68175668.90000000,1700783999999,26044261.13508000,75262,34351028.60000000,13126122.79098000,0
2023-11-24,0.38720000,0.39770000,0.38360000,0.38620000,108957051.40000000,1700870399999,42555097.07189000,120145,52359046.10000000,20453642.98924000,0
2023-11-25,0.38620000,0.39590000,0.38450000,0.39410000,52139797.70000000,1700956799999,20428192.81009000,62329,25944505.40000000,10167029.51047000,0
2023-11-26,0.39420000,0.39560000,0.37820000,0.38730000,64465067.70000000,1701043199999,25032105.93793000,77297,30073864.50000000,11676011.05671000,0
2023-11-27,0.38740000,0.39220000,0.37120000,0.37770000,70669351.50000000,1701129599999,26862849.37163000,90017,33724904.00000000,12820966.37623000,0
2023-11-28,0.37780000,0.38830000,0.36930000,0.38580000,79174386.60000000,1701215999999,30056629.96875000,89287,39326104.40000000,14934722.35293000,0
2023-11-29,0.38570000,0.38920000,0.37750000,0.38160000,68200523.60000000,1701302399999,26203000.01848000,78311,33711014.60000000,12952954.04503000,0
2023-11-30,0.38170000,0.38290000,0.37190000,0.37590000,59930456.80000000,1701388799999,22527228.97066000,74829,28443580.10000000,10690671.30876000,0
2023-12-01,0.37600000,0.38550000,0.37360000,0.38440000,56334397.50000000,1701475199999,21463527.29523000,64622,28128294.10000000,10716799.34133000,0
2023-12-02,0.38440000,0.39800000,0.38270000,0.39760000,68638568.30000000,1701561599999,26791837.05590000,77129,34508138.10000000,13478472.24893000,0
2023-12-03,0.39760000,0.40300000,0.38780000,0.39490000,91882676.80000000,1701647999999,36255492.70863000,99774,45291891.80000000,17878764.82656000,0
2023-12-04,0.39480000,0.41500000,0.39110000,0.40680000,177280730.90000000,1701734399999,71595207.90761000,199303,91523663.40000000,36980545.62028000,0
2023-12-05,0.40690000,0.42600000,0.39690000,0.42570000,153779346.50000000,1701820799999,63266846.14246000,169741,79566650.90000000,32783168.93586000,0
2023-12-06,0.42580000,0.45500000,0.41620000,0.44290000,270929667.90000000,1701907199999,118328355.02696000,317816,134218950.20000000,58648962.18047000,0
2023-12-07,0.44310000,0.45990000,0.43120000,0.45550000,180487882.70000000,1701993599999,80570510.54735000,213948,88625758.90000000,39569059.14235000,0
2023-12-08,0.45550000,0.57190000,0.45190000,0.54540000,514331728.70000000,1702079999999,268831873.28653000,690430,259493917.40000000,135457486.66077000,0
2023-12-09,0.54550000,0.64740000,0.54410000,0.57910000,716161289.80000000,1702166399999,430440055.48947000,1024525,362750872.90000000,217952003.16488000,0
2023-12-10,0.57910000,0.61670000,0.56940000,0.59480000,307447745.20000000,1702252799999,182506293.96298000,411015,153985596.30000000,91430385.09723000,0
2023-12-11,0.59470000,0.59840000,0.51060000,0.55070000,403945042.20000000,1702339199999,221900781.05720000,565844,198752811.00000000,109155119.37287000,0
2023-12-12,0.55070000,0.60750000,0.55060000,0.57840000,348838584.30000000,1702425599999,202207307.75950000,468807,171645234.60000000,99533166.81790000,0
2023-12-13,0.57840000,0.67880000,0.54190000,0.66750000,493921678.80000000,1702511999999,301799580.12334000,748404,256450865.40000000,156882655.60063000,0
2023-12-14,0.66770000,0.68000000,0.61000000,0.64330000,345212494.20000000,1702598399999,223926364.89631000,563071,168400263.40000000,109325785.56332000,0
2023-12-15,0.64330000,0.65410000,0.59980000,0.60040000,240571744.10000000,1702684799999,150971686.86327000,334803,115481568.00000000,72467303.51106000,0
2023-12-16,0.60040000,0.62580000,0.58650000,0.60780000,152365355.70000000,1702771199999,93165781.45232000,225436,74102491.40000000,45337020.84570000,0
2023-12-17,0.60780000,0.61820000,0.57720000,0.58040000,133192915.30000000,1702857599999,79541096.25177000,205560,62406821.90000000,37285937.35002000,0
2023-12-18,0.58050000,0.60320000,0.54350000,0.60210000,204175142.00000000,1702943999999,116740137.23098000,268827,98875642.70000000,56624636.59095000,0
2023-12-19,0.60200000,0.61730000,0.56610000,0.57610000,198847462.10000000,1703030399999,117888095.70645000,263424,96386033.40000000,57166682.83828000,0
2023-12-20,0.57600000,0.61000000,0.56860000,0.58940000,198909767.80000000,1703116799999,117695306.98198000,258663,99868803.70000000,59098242.80046000,0
2023-12-21,0.58930000,0.63970000,0.58180000,0.63510000,226299061.90000000,1703203199999,137818976.62745000,306890,115917232.50000000,70657701.88957000,0
2023-12-22,0.63520000,0.65130000,0.60520000,0.62260000,214849930.80000000,1703289599999,134495989.98240000,318419,103513292.80000000,64839215.33461000,0
2023-12-23,0.62250000,0.62310000,0.59640000,0.61300000,126272911.70000000,1703375999999,76532802.30518000,159057,61162986.20000000,37078761.95602000,0
2023-12-24,0.61300000,0.62860000,0.58500000,0.59190000,217308386.00000000,1703462399999,132896667.88659000,275978,104164717.90000000,63760160.05661000,0
2023-12-25,0.59190000,0.63500000,0.58900000,0.62420000,163634887.80000000,1703548799999,100302708.50801000,202702,84454840.70000000,51799090.47812000,0
2023-12-26,0.62400000,0.62790000,0.56010000,0.60870000,221963239.70000000,1703635199999,133916166.27744000,318817,107214676.10000000,64742857.94280000,0
2023-12-27,0.60870000,0.64300000,0.58390000,0.63340000,229068834.30000000,1703721599999,141756656.88542000,313049,118341095.70000000,73303585.27150000,0
2023-12-28,0.63340000,0.67690000,0.61000000,0.61580000,321217533.20000000,1703807999999,205948966.08632000,501268,158425489.60000000,101715625.76898000,0
2023-12-29,0.61580000,0.62580000,0.59080000,0.60830000,195162581.00000000,1703894399999,118972507.00499000,257434,94101324.00000000,57387956.02387000,0
2023-12-30,0.60820000,0.61330000,0.59290000,0.60110000,96059388.40000000,1703980799999,58088553.25719000,127117,45418538.80000000,27469321.83509000,0
